season,team,win_total,source_url
2021,Cincinnati Reds,81.5,http://web.archive.org/web/20230430130122/https://www.sportsoddshistory.com/mlb-win/?y=2021&sa=mlb&t=win&o=e
2021,Cleveland Indians,81.5,http://web.archive.org/web/20230430130122/https://www.sportsoddshistory.com/mlb-win/?y=2021&sa=mlb&t=win&o=e
2021,Colorado Rockies,63.5,http://web.archive.org/web/20230430130122/https://www.sportsoddshistory.com/mlb-win/?y=2021&sa=mlb&t=win&o=e
2021,Detroit Tigers,69.5,http://web.archive.org/web/20230430130122/https://www.sportsoddshistory.com/mlb-win/?y=2021&sa=mlb&t=win&o=e
2021,Houston Astros,87.5,http://web.archive.org/web/20230430130122/https://www.sportsoddshistory.com/mlb-win/?y=2021&sa=mlb&t=win&o=e
2021,Kansas City Royals,74.5,http://web.archive.org/web/20230430130122/https://www.sportsoddshistory.com/mlb-win/?y=2021&sa=mlb&t=win&o=e
2021,Los Angeles Angels,83.5,http://web.archive.org/web/20230430130122/https://www.sportsoddshistory.com/mlb-win/?y=2021&sa=mlb&t=win&o=e
2021,Los Angeles Dodgers,102.5,http://web.archive.org/web/20230430130122/https://www.sportsoddshistory.com/mlb-win/?y=2021&sa=mlb&t=win&o=e
2021,Miami Marlins,70.5,http://web.archive.org/web/20230430130122/https://www.sportsoddshistory.com/mlb-win/?y=2021&sa=mlb&t=win&o=e
2021,Milwaukee Brewers,83.5,http://web.archive.org/web/20230430130122/https://www.sportsoddshistory.com/mlb-win/?y=2021&sa=mlb&t=win&o=e
2021,Minnesota Twins,88.5,http://web.archive.org/web/20230430130122/https://www.sportsoddshistory.com/mlb-win/?y=2021&sa=mlb&t=win&o=e
2021,New York Mets,90.5,http://web.archive.org/web/20230430130122/https://www.sportsoddshistory.com/mlb-win/?y=2021&sa=mlb&t=win&o=e
2021,New York Yankees,95.5,http://web.archive.org/web/20230430130122/https://www.sportsoddshistory.com/mlb-win/?y=2021&sa=mlb&t=win&o=e
2021,Oakland Athletics,87.5,http://web.archive.org/web/20230430130122/https://www.sportsoddshistory.com/mlb-win/?y=2021&sa=mlb&t=win&o=e
2021,Philadelphia Phillies,80.5,http://web.archive.org/web/20230430130122/https://www.sportsoddshistory.com/mlb-win/?y=2021&sa=mlb&t=win&o=e
2021,Pittsburgh Pirates,58.5,http://web.archive.org/web/20230430130122/https://www.sportsoddshistory.com/mlb-win/?y=2021&sa=mlb&t=win&o=e
2021,San Diego Padres,94.5,http://web.archive.org/web/20230430130122/https://www.sportsoddshistory.com/mlb-win/?y=2021&sa=mlb&t=win&o=e
2021,San Francisco Giants,75.5,http://web.archive.org/web/20230430130122/https://www.sportsoddshistory.com/mlb-win/?y=2021&sa=mlb&t=win&o=e
2021,Seattle Mariners,72.5,http://web.archive.org/web/20230430130122/https://www.sportsoddshistory.com/mlb-win/?y=2021&sa=mlb&t=win&o=e
2021,St. Louis Cardinals,86.5,http://web.archive.org/web/20230430130122/https://www.sportsoddshistory.com/mlb-win/?y=2021&sa=mlb&t=win&o=e
2021,Tampa Bay Rays,86.5,http://web.archive.org/web/20230430130122/https://www.sportsoddshistory.com/mlb-win/?y=2021&sa=mlb&t=win&o=e
2021,Texas Rangers,67.5,http://web.archive.org/web/20230430130122/https://www.sportsoddshistory.com/mlb-win/?y=2021&sa=mlb&t=win&o=e
2021,Toronto Blue Jays,86.5,http://web.archive.org/web/20230430130122/https://www.sportsoddshistory.com/mlb-win/?y=2021&sa=mlb&t=win&o=e
2021,Washington Nationals,84.5,http://web.archive.org/web/20230430130122/https://www.sportsoddshistory.com/mlb-win/?y=2021&sa=mlb&t=win&o=e
2022,Arizona Diamondbacks,66.5,http://web.archive.org/web/20230326184218/https://www.sportsoddshistory.com/mlb-win/?y=2022&sa=mlb&t=win&o=e
2022,Atlanta Braves,91.5,http://web.archive.org/web/20230326184218/https://www.sportsoddshistory.com/mlb-win/?y=2022&sa=mlb&t=win&o=e
2022,Baltimore Orioles,62.5,http://web.archive.org/web/20230326184218/https://www.sportsoddshistory.com/mlb-win/?y=2022&sa=mlb&t=win&o=e
2022,Boston Red Sox,85.5,http://web.archive.org/web/20230326184218/https://www.sportsoddshistory.com/mlb-win/?y=2022&sa=mlb&t=win&o=e
2022,Chicago Cubs,74.5,http://web.archive.org/web/20230326184218/https://www.sportsoddshistory.com/mlb-win/?y=2022&sa=mlb&t=win&o=e
2022,Chicago White Sox,92.5,http://web.archive.org/web/20230326184218/https://www.sportsoddshistory.com/mlb-win/?y=2022&sa=mlb&t=win&o=e
2022,Cincinnati Reds,73.5,http://web.archive.org/web/20230326184218/https://www.sportsoddshistory.com/mlb-win/?y=2022&sa=mlb&t=win&o=e
2022,Cleveland Guardians,76.5,http://web.archive.org/web/20230326184218/https://www.sportsoddshistory.com/mlb-win/?y=2022&sa=mlb&t=win&o=e
2022,Colorado Rockies,69.5,http://web.archive.org/web/20230326184218/https://www.sportsoddshistory.com/mlb-win/?y=2022&sa=mlb&t=win&o=e
2022,Detroit Tigers,78.5,http://web.archive.org/web/20230326184218/https://www.sportsoddshistory.com/mlb-win/?y=2022&sa=mlb&t=win&o=e
2022,Houston Astros,91.5,http://web.archive.org/web/20230326184218/https://www.sportsoddshistory.com/mlb-win/?y=2022&sa=mlb&t=win&o=e
2022,Kansas City Royals,74.5,http://web.archive.org/web/20230326184218/https://www.sportsoddshistory.com/mlb-win/?y=2022&sa=mlb&t=win&o=e
2022,Los Angeles Angels,84.5,http://web.archive.org/web/20230326184218/https://www.sportsoddshistory.com/mlb-win/?y=2022&sa=mlb&t=win&o=e
2022,Los Angeles Dodgers,98.5,http://web.archive.org/web/20230326184218/https://www.sportsoddshistory.com/mlb-win/?y=2022&sa=mlb&t=win&o=e
2022,Miami Marlins,76.5,http://web.archive.org/web/20230326184218/https://www.sportsoddshistory.com/mlb-win/?y=2022&sa=mlb&t=win&o=e
2022,Milwaukee Brewers,90.5,http://web.archive.org/web/20230326184218/https://www.sportsoddshistory.com/mlb-win/?y=2022&sa=mlb&t=win&o=e
2022,Minnesota Twins,82.5,http://web.archive.org/web/20230326184218/https://www.sportsoddshistory.com/mlb-win/?y=2022&sa=mlb&t=win&o=e
2022,New York Mets,88.5,http://web.archive.org/web/20230326184218/https://www.sportsoddshistory.com/mlb-win/?y=2022&sa=mlb&t=win&o=e
2022,New York Yankees,91.5,http://web.archive.org/web/20230326184218/https://www.sportsoddshistory.com/mlb-win/?y=2022&sa=mlb&t=win&o=e
2022,Oakland Athletics,68.5,http://web.archive.org/web/20230326184218/https://www.sportsoddshistory.com/mlb-win/?y=2022&sa=mlb&t=win&o=e
2022,Philadelphia Phillies,86.5,http://web.archive.org/web/20230326184218/https://www.sportsoddshistory.com/mlb-win/?y=2022&sa=mlb&t=win&o=e
2022,Pittsburgh Pirates,64.5,http://web.archive.org/web/20230326184218/https://www.sportsoddshistory.com/mlb-win/?y=2022&sa=mlb&t=win&o=e
2022,San Diego Padres,88.5,http://web.archive.org/web/20230326184218/https://www.sportsoddshistory.com/mlb-win/?y=2022&sa=mlb&t=win&o=e
2022,San Francisco Giants,86.5,http://web.archive.org/web/20230326184218/https://www.sportsoddshistory.com/mlb-win/?y=2022&sa=mlb&t=win&o=e
2022,Seattle Mariners,84.5,http://web.archive.org/web/20230326184218/https://www.sportsoddshistory.com/mlb-win/?y=2022&sa=mlb&t=win&o=e
2022,St. Louis Cardinals,84.5,http://web.archive.org/web/20230326184218/https://www.sportsoddshistory.com/mlb-win/?y=2022&sa=mlb&t=win&o=e
2022,Tampa Bay Rays,89.5,http://web.archive.org/web/20230326184218/https://www.sportsoddshistory.com/mlb-win/?y=2022&sa=mlb&t=win&o=e
2022,Texas Rangers,74.5,http://web.archive.org/web/20230326184218/https://www.sportsoddshistory.com/mlb-win/?y=2022&sa=mlb&t=win&o=e
2022,Toronto Blue Jays,92.5,http://web.archive.org/web/20230326184218/https://www.sportsoddshistory.com/mlb-win/?y=2022&sa=mlb&t=win&o=e
2022,Washington Nationals,70.5,http://web.archive.org/web/20230326184218/https://www.sportsoddshistory.com/mlb-win/?y=2022&sa=mlb&t=win&o=e
2023,Arizona Diamondbacks,75.5,http://web.archive.org/web/20240617075526/https://www.sportsoddshistory.com/mlb-win/?y=2023&sa=mlb&t=win&o=e
2023,Atlanta Braves,95.5,http://web.archive.org/web/20240617075526/https://www.sportsoddshistory.com/mlb-win/?y=2023&sa=mlb&t=win&o=e
2023,Baltimore Orioles,77.5,http://web.archive.org/web/20240617075526/https://www.sportsoddshistory.com/mlb-win/?y=2023&sa=mlb&t=win&o=e
2023,Boston Red Sox,78.5,http://web.archive.org/web/20240617075526/https://www.sportsoddshistory.com/mlb-win/?y=2023&sa=mlb&t=win&o=e
2023,Chicago Cubs,77.5,http://web.archive.org/web/20240617075526/https://www.sportsoddshistory.com/mlb-win/?y=2023&sa=mlb&t=win&o=e
2023,Chicago White Sox,82.5,http://web.archive.org/web/20240617075526/https://www.sportsoddshistory.com/mlb-win/?y=2023&sa=mlb&t=win&o=e
2023,Cincinnati Reds,65.5,http://web.archive.org/web/20240617075526/https://www.sportsoddshistory.com/mlb-win/?y=2023&sa=mlb&t=win&o=e
2023,Cleveland Guardians,86.5,http://web.archive.org/web/20240617075526/https://www.sportsoddshistory.com/mlb-win/?y=2023&sa=mlb&t=win&o=e
2023,Colorado Rockies,65.5,http://web.archive.org/web/20240617075526/https://www.sportsoddshistory.com/mlb-win/?y=2023&sa=mlb&t=win&o=e
2023,Detroit Tigers,69.5,http://web.archive.org/web/20240617075526/https://www.sportsoddshistory.com/mlb-win/?y=2023&sa=mlb&t=win&o=e
2023,Houston Astros,95.5,http://web.archive.org/web/20240617075526/https://www.sportsoddshistory.com/mlb-win/?y=2023&sa=mlb&t=win&o=e
2023,Kansas City Royals,69.5,http://web.archive.org/web/20240617075526/https://www.sportsoddshistory.com/mlb-win/?y=2023&sa=mlb&t=win&o=e
2023,Los Angeles Angels,82.5,http://web.archive.org/web/20240617075526/https://www.sportsoddshistory.com/mlb-win/?y=2023&sa=mlb&t=win&o=e
2023,Los Angeles Dodgers,95.5,http://web.archive.org/web/20240617075526/https://www.sportsoddshistory.com/mlb-win/?y=2023&sa=mlb&t=win&o=e
2023,Miami Marlins,76.5,http://web.archive.org/web/20240617075526/https://www.sportsoddshistory.com/mlb-win/?y=2023&sa=mlb&t=win&o=e
2023,Milwaukee Brewers,85.5,http://web.archive.org/web/20240617075526/https://www.sportsoddshistory.com/mlb-win/?y=2023&sa=mlb&t=win&o=e
2023,Minnesota Twins,84.5,http://web.archive.org/web/20240617075526/https://www.sportsoddshistory.com/mlb-win/?y=2023&sa=mlb&t=win&o=e
2023,New York Mets,92.5,http://web.archive.org/web/20240617075526/https://www.sportsoddshistory.com/mlb-win/?y=2023&sa=mlb&t=win&o=e
2023,New York Yankees,94.5,http://web.archive.org/web/20240617075526/https://www.sportsoddshistory.com/mlb-win/?y=2023&sa=mlb&t=win&o=e
2023,Oakland Athletics,59.5,http://web.archive.org/web/20240617075526/https://www.sportsoddshistory.com/mlb-win/?y=2023&sa=mlb&t=win&o=e
2023,Philadelphia Phillies,88.5,http://web.archive.org/web/20240617075526/https://www.sportsoddshistory.com/mlb-win/?y=2023&sa=mlb&t=win&o=e
2023,Pittsburgh Pirates,67.5,http://web.archive.org/web/20240617075526/https://www.sportsoddshistory.com/mlb-win/?y=2023&sa=mlb&t=win&o=e
2023,San Diego Padres,93.5,http://web.archive.org/web/20240617075526/https://www.sportsoddshistory.com/mlb-win/?y=2023&sa=mlb&t=win&o=e
2023,San Francisco Giants,80.5,http://web.archive.org/web/20240617075526/https://www.sportsoddshistory.com/mlb-win/?y=2023&sa=mlb&t=win&o=e
2023,Seattle Mariners,87.5,http://web.archive.org/web/20240617075526/https://www.sportsoddshistory.com/mlb-win/?y=2023&sa=mlb&t=win&o=e
2023,St. Louis Cardinals,89.5,http://web.archive.org/web/20240617075526/https://www.sportsoddshistory.com/mlb-win/?y=2023&sa=mlb&t=win&o=e
2023,Tampa Bay Rays,88.5,http://web.archive.org/web/20240617075526/https://www.sportsoddshistory.com/mlb-win/?y=2023&sa=mlb&t=win&o=e
2023,Texas Rangers,81.5,http://web.archive.org/web/20240617075526/https://www.sportsoddshistory.com/mlb-win/?y=2023&sa=mlb&t=win&o=e
2023,Toronto Blue Jays,91.5,http://web.archive.org/web/20240617075526/https://www.sportsoddshistory.com/mlb-win/?y=2023&sa=mlb&t=win&o=e
2023,Washington Nationals,59.5,http://web.archive.org/web/20240617075526/https://www.sportsoddshistory.com/mlb-win/?y=2023&sa=mlb&t=win&o=e
2024,Arizona Diamondbacks,84.5,http://web.archive.org/web/20240523000810/https://www.sportsoddshistory.com/mlb-win/?y=2024&sa=mlb&t=win&o=e
2024,Atlanta Braves,101.5,http://web.archive.org/web/20240523000810/https://www.sportsoddshistory.com/mlb-win/?y=2024&sa=mlb&t=win&o=e
2024,Baltimore Orioles,90.5,http://web.archive.org/web/20240523000810/https://www.sportsoddshistory.com/mlb-win/?y=2024&sa=mlb&t=win&o=e
2024,Boston Red Sox,77.5,http://web.archive.org/web/20240523000810/https://www.sportsoddshistory.com/mlb-win/?y=2024&sa=mlb&t=win&o=e
2024,Chicago Cubs,84.5,http://web.archive.org/web/20240523000810/https://www.sportsoddshistory.com/mlb-win/?y=2024&sa=mlb&t=win&o=e
2024,Chicago White Sox,61.5,http://web.archive.org/web/20240523000810/https://www.sportsoddshistory.com/mlb-win/?y=2024&sa=mlb&t=win&o=e
2024,Cincinnati Reds,82.5,http://web.archive.org/web/20240523000810/https://www.sportsoddshistory.com/mlb-win/?y=2024&sa=mlb&t=win&o=e
2024,Cleveland Guardians,79.5,http://web.archive.org/web/20240523000810/https://www.sportsoddshistory.com/mlb-win/?y=2024&sa=mlb&t=win&o=e
2024,Colorado Rockies,59.5,http://web.archive.org/web/20240523000810/https://www.sportsoddshistory.com/mlb-win/?y=2024&sa=mlb&t=win&o=e
2024,Detroit Tigers,81.5,http://web.archive.org/web/20240523000810/https://www.sportsoddshistory.com/mlb-win/?y=2024&sa=mlb&t=win&o=e
2024,Houston Astros,92.5,http://web.archive.org/web/20240523000810/https://www.sportsoddshistory.com/mlb-win/?y=2024&sa=mlb&t=win&o=e
2024,Kansas City Royals,73.5,http://web.archive.org/web/20240523000810/https://www.sportsoddshistory.com/mlb-win/?y=2024&sa=mlb&t=win&o=e
2024,Los Angeles Angels,72.5,http://web.archive.org/web/20240523000810/https://www.sportsoddshistory.com/mlb-win/?y=2024&sa=mlb&t=win&o=e
2024,Los Angeles Dodgers,103.5,http://web.archive.org/web/20240523000810/https://www.sportsoddshistory.com/mlb-win/?y=2024&sa=mlb&t=win&o=e
2024,Miami Marlins,77.5,http://web.archive.org/web/20240523000810/https://www.sportsoddshistory.com/mlb-win/?y=2024&sa=mlb&t=win&o=e
2024,Milwaukee Brewers,77.5,http://web.archive.org/web/20240523000810/https://www.sportsoddshistory.com/mlb-win/?y=2024&sa=mlb&t=win&o=e
2024,Minnesota Twins,86.5,http://web.archive.org/web/20240523000810/https://www.sportsoddshistory.com/mlb-win/?y=2024&sa=mlb&t=win&o=e
2024,New York Mets,81.5,http://web.archive.org/web/20240523000810/https://www.sportsoddshistory.com/mlb-win/?y=2024&sa=mlb&t=win&o=e
2024,New York Yankees,91.5,http://web.archive.org/web/20240523000810/https://www.sportsoddshistory.com/mlb-win/?y=2024&sa=mlb&t=win&o=e
2024,Oakland Athletics,57.5,http://web.archive.org/web/20240523000810/https://www.sportsoddshistory.com/mlb-win/?y=2024&sa=mlb&t=win&o=e
2024,Philadelphia Phillies,89.5,http://web.archive.org/web/20240523000810/https://www.sportsoddshistory.com/mlb-win/?y=2024&sa=mlb&t=win&o=e
2024,Pittsburgh Pirates,75.5,http://web.archive.org/web/20240523000810/https://www.sportsoddshistory.com/mlb-win/?y=2024&sa=mlb&t=win&o=e
2024,San Diego Padres,83.5,http://web.archive.org/web/20240523000810/https://www.sportsoddshistory.com/mlb-win/?y=2024&sa=mlb&t=win&o=e
2024,San Francisco Giants,83.5,http://web.archive.org/web/20240523000810/https://www.sportsoddshistory.com/mlb-win/?y=2024&sa=mlb&t=win&o=e
2024,Seattle Mariners,87.5,http://web.archive.org/web/20240523000810/https://www.sportsoddshistory.com/mlb-win/?y=2024&sa=mlb&t=win&o=e
2024,St. Louis Cardinals,84.5,http://web.archive.org/web/20240523000810/https://www.sportsoddshistory.com/mlb-win/?y=2024&sa=mlb&t=win&o=e
2024,Tampa Bay Rays,85.5,http://web.archive.org/web/20240523000810/https://www.sportsoddshistory.com/mlb-win/?y=2024&sa=mlb&t=win&o=e
2024,Texas Rangers,88.5,http://web.archive.org/web/20240523000810/https://www.sportsoddshistory.com/mlb-win/?y=2024&sa=mlb&t=win&o=e
2024,Toronto Blue Jays,87.5,http://web.archive.org/web/20240523000810/https://www.sportsoddshistory.com/mlb-win/?y=2024&sa=mlb&t=win&o=e
2024,Washington Nationals,66.5,http://web.archive.org/web/20240523000810/https://www.sportsoddshistory.com/mlb-win/?y=2024&sa=mlb&t=win&o=e
